"RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","DevStage","LenMeasType","DateofCalculation","Valid_Aphia"
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",54,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",63,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",70,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",73,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",56,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",484,52,2025,"W",126484,2,"F",30,1,30,1,66970,66970,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",412,47,2025,"W",126484,2,"M",3,1,3,1,7640,7640,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",412,47,2025,"W",126484,2,"M",3,1,3,1,7640,7640,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",412,47,2025,"W",126484,2,"M",3,1,3,1,7640,7640,"1",60,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",412,47,2025,"W",126484,2,"F",3,1,3,1,7640,7640,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",412,47,2025,"W",126484,2,"F",3,1,3,1,7640,7640,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",412,47,2025,"W",126484,2,"F",3,1,3,1,7640,7640,"1",67,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",389,11,2025,"W",126484,2,"M",1,1,1,1,2360,2360,"1",69,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",57,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",58,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",60,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",62,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",63,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"M",15,1,15,1,81340,81340,"1",74,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",55,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",59,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",73,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",74,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",76,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",66,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",68,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",69,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",70,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",71,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",72,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",60,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",61,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",62,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",63,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",64,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",538,43,2025,"W",126484,2,"F",29,1,29,1,81340,81340,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",297,9,2025,"W",126484,2,"F",2,1,2,1,3100,3100,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",297,9,2025,"W",126484,2,"F",2,1,2,1,3100,3100,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",383,12,2025,"W",126484,2,"M",4,1,4,1,7120,7120,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",383,12,2025,"W",126484,2,"M",4,1,4,1,7120,7120,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",383,12,2025,"W",126484,2,"M",4,1,4,1,7120,7120,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",383,12,2025,"W",126484,2,"M",4,1,4,1,7120,7120,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",383,12,2025,"W",126484,2,"F",2,1,2,1,7120,7120,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",383,12,2025,"W",126484,2,"F",2,1,2,1,7120,7120,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"F",7,1,7,1,5280,5280,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",74,72,2025,"W",126484,2,"F",2,1,2,1,3500,3500,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",4,26,2025,"W",126484,2,"M",2,1,2,1,3170,3170,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",4,26,2025,"W",126484,2,"M",2,1,2,1,3170,3170,"1",42,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",4,26,2025,"W",126484,2,"F",6,1,6,1,3170,3170,"1",26,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",4,26,2025,"W",126484,2,"F",6,1,6,1,3170,3170,"1",31,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",4,26,2025,"W",126484,2,"F",6,1,6,1,3170,3170,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",4,26,2025,"W",126484,2,"F",6,1,6,1,3170,3170,"1",67,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"M",7,1,7,1,19620,19620,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"M",7,1,7,1,19620,19620,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"M",7,1,7,1,19620,19620,"1",51,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"M",7,1,7,1,19620,19620,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"M",7,1,7,1,19620,19620,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"M",7,1,7,1,19620,19620,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",46,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",74,72,2025,"W",126484,2,"M",3,1,3,1,3500,3500,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",74,72,2025,"W",126484,2,"M",3,1,3,1,3500,3500,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",74,72,2025,"W",126484,2,"M",3,1,3,1,3500,3500,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",74,72,2025,"W",126484,2,"F",2,1,2,1,3500,3500,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"M",2,1,2,1,5280,5280,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"F",7,1,7,1,5280,5280,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"F",7,1,7,1,5280,5280,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"F",7,1,7,1,5280,5280,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"F",7,1,7,1,5280,5280,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"F",7,1,7,1,5280,5280,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"F",7,1,7,1,5280,5280,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",134,75,2025,"W",126484,2,"M",1,1,1,1,242,242,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",37,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",40,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",48,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"M",13,1,13,1,20280,20280,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",21,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",32,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"M",5,1,5,1,3228,3228,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"M",5,1,5,1,3228,3228,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"M",5,1,5,1,3228,3228,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",54,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",194,40,2025,"W",126484,2,"F",11,1,11,1,20280,20280,"1",65,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"M",5,1,5,1,3228,3228,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"M",5,1,5,1,3228,3228,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"F",4,1,4,1,3228,3228,"1",23,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"F",4,1,4,1,3228,3228,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"F",4,1,4,1,3228,3228,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",21,24,2025,"W",126484,2,"F",4,1,4,1,3228,3228,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"F",3,1,3,1,2904,2904,"1",25,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"F",3,1,3,1,2904,2904,"1",30,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"U",1,1,1,1,2904,2904,"1",6,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"M",5,1,5,1,2904,2904,"1",23,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"M",5,1,5,1,2904,2904,"1",26,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"M",5,1,5,1,2904,2904,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"M",5,1,5,1,2904,2904,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",101,22,2025,"W",126484,2,"M",5,1,5,1,2904,2904,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"M",4,1,4,1,3174,3174,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"M",6,1,6,1,2528,2528,"1",25,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"M",6,1,6,1,2528,2528,"1",26,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"M",6,1,6,1,2528,2528,"1",27,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"M",9,1,9,1,3774,3774,"1",33,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"M",9,1,9,1,3774,3774,"1",34,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"M",9,1,9,1,3774,3774,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"F",6,1,6,1,3774,3774,"1",30,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"F",6,1,6,1,3774,3774,"1",31,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"F",6,1,6,1,3774,3774,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"M",9,1,9,1,3774,3774,"1",31,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"M",9,1,9,1,3774,3774,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"M",4,1,4,1,2840,2840,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"M",4,1,4,1,2840,2840,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"M",4,1,4,1,2840,2840,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"M",4,1,4,1,2840,2840,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",31,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",33,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",38,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"M",6,1,6,1,2528,2528,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"M",6,1,6,1,2528,2528,"1",29,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"F",3,1,3,1,2528,2528,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"F",3,1,3,1,2528,2528,"1",42,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"F",3,1,3,1,2528,2528,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"M",4,1,4,1,3174,3174,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"M",4,1,4,1,3174,3174,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"M",4,1,4,1,3174,3174,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",27,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",29,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",13,25,2025,"W",126484,2,"F",11,1,11,1,3174,3174,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",168,78,2025,"W",126484,2,"F",6,1,6,1,3774,3774,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",85,70,2025,"W",126484,2,"U",1,1,1,1,2528,2528,"1",13,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"F",8,1,8,1,2840,2840,"1",29,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"F",8,1,8,1,2840,2840,"1",30,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"F",8,1,8,1,2840,2840,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"F",8,1,8,1,2840,2840,"1",32,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",53,33,2025,"W",126484,2,"F",8,1,8,1,2840,2840,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",158,32,2025,"W",126484,2,"M",1,1,1,1,3040,3040,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",158,32,2025,"W",126484,2,"F",6,1,6,1,3040,3040,"1",27,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",158,32,2025,"W",126484,2,"F",6,1,6,1,3040,3040,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",158,32,2025,"W",126484,2,"F",6,1,6,1,3040,3040,"1",33,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",29,7,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",30,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",31,7,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",32,4,NA,NA,20260210,126484
